_time,torque,position,cluster_labels,cluster_id
2024-11-14T05:31:17Z,-47,41.0,cluster_0,0
2024-11-14T05:31:18Z,-35,15.0,cluster_0,0
2024-11-14T05:31:19Z,-24,3.0,cluster_0,0
2024-11-14T05:31:20Z,-12,0.0,cluster_0,0
2024-11-14T05:31:21Z,-12,0.0,cluster_0,0
2024-11-14T05:31:22Z,-12,0.0,cluster_0,0
2024-11-14T05:31:23Z,-12,0.0,cluster_0,0
2024-11-14T05:31:24Z,-12,0.0,cluster_0,0
2024-11-14T05:31:25Z,-12,0.0,cluster_0,0
2024-11-14T05:31:26Z,-12,0.0,cluster_0,0
2024-11-14T05:31:27Z,0,0.0,cluster_0,0
2024-11-14T05:31:28Z,0,3.0,cluster_0,0
2024-11-14T05:32:29Z,-55,959.0,cluster_0,0
2024-11-14T05:32:30Z,-55,932.0,cluster_0,0
2024-11-14T05:32:31Z,-59,904.0,cluster_0,0
2024-11-14T05:32:32Z,-55,877.0,cluster_0,0
2024-11-14T05:32:33Z,-51,845.0,cluster_0,0
2024-11-14T05:32:34Z,-55,816.0,cluster_0,0
2024-11-14T05:32:35Z,-51,786.0,cluster_0,0
2024-11-14T05:32:36Z,-51,757.0,cluster_0,0
2024-11-14T05:32:37Z,-47,727.0,cluster_0,0
2024-11-14T05:32:38Z,-47,698.0,cluster_0,0
2024-11-14T05:32:39Z,-47,668.0,cluster_0,0
2024-11-14T05:32:40Z,-43,639.0,cluster_0,0
2024-11-14T05:32:41Z,-43,610.0,cluster_0,0
2024-11-14T05:32:42Z,-43,578.0,cluster_0,0
2024-11-14T05:32:43Z,-39,547.0,cluster_0,0
2024-11-14T05:32:44Z,-39,517.0,cluster_0,0
2024-11-14T05:32:45Z,-43,488.0,cluster_0,0
2024-11-14T05:32:46Z,-39,457.0,cluster_0,0
2024-11-14T05:32:47Z,-39,427.0,cluster_0,0
2024-11-14T05:32:48Z,-39,398.0,cluster_0,0
2024-11-14T05:32:49Z,-39,367.0,cluster_0,0
2024-11-14T05:32:50Z,-43,337.0,cluster_0,0
2024-11-14T05:32:51Z,-43,304.0,cluster_0,0
2024-11-14T05:32:52Z,-43,272.0,cluster_0,0
2024-11-14T05:32:53Z,-43,245.0,cluster_0,0
2024-11-14T05:32:54Z,-43,213.0,cluster_0,0
2024-11-14T05:32:55Z,-43,184.0,cluster_0,0
2024-11-14T05:32:56Z,-51,154.0,cluster_0,0
2024-11-14T05:32:57Z,-55,125.0,cluster_0,0
2024-11-14T05:32:58Z,-55,96.0,cluster_0,0
2024-11-14T05:32:59Z,-59,63.0,cluster_0,0
2024-11-14T05:33:00Z,-47,35.0,cluster_0,0
2024-11-14T05:33:01Z,-35,11.0,cluster_0,0
2024-11-14T05:33:02Z,-20,2.0,cluster_0,0
2024-11-14T05:33:03Z,-12,0.0,cluster_0,0
2024-11-14T05:33:04Z,-12,0.0,cluster_0,0
2024-11-14T05:33:05Z,-12,0.0,cluster_0,0
2024-11-14T05:33:06Z,-12,0.0,cluster_0,0
2024-11-14T05:33:07Z,-12,0.0,cluster_0,0
2024-11-14T05:33:08Z,-12,0.0,cluster_0,0
2024-11-14T05:33:09Z,-12,0.0,cluster_0,0
2024-11-14T05:33:10Z,-12,0.0,cluster_0,0
2024-11-14T05:33:11Z,-12,0.0,cluster_0,0
2024-11-14T05:33:12Z,-12,0.0,cluster_0,0
2024-11-14T05:33:13Z,-12,0.0,cluster_0,0
2024-11-14T05:33:14Z,-12,0.0,cluster_0,0
2024-11-14T05:33:15Z,-12,0.0,cluster_0,0
